	14.AV-438.tg_wt.w5	11.AV-512.tg_tg.w5	24.AV-454.fl_fl.w12	50.AV-442.tg_wt.w20	7.AV-491.tg_tg.w5	45.AV-464.tg_tg.w20	15.AV-439.tg_wt.w5	48.AV-539.tg_tg.w20	29.AV-533.tg_tg.w12	30.AV-535.tg_tg.w12	49.AV-441.tg_wt.w20	35.AV-477.tg_wt.w12	44.AV-393.tg_tg.w20	20.AV-84.fl_fl.w12	40.AV-437.fl_fl.w20	43.AV-391.tg_tg.w20	32.AV-474.tg_wt.w12	51.AV-455.tg_wt.w20	25.AV-88.tg_tg.w12	36.AV-478.tg_wt.w12	28.AV-471.tg_tg.w12	52.Avn-91.tg_wt.w20	53.AV-501.tg_wt.w20	41.AV-440.fl_fl.w20	5.AV-484.fl_fl.w5	22.AV-452.fl_fl.w12	39.AV-436.fl_fl.w20	13.AV-458.tg_wt.w5	1.AV-522.fl_fl.w5	27.AV-470.tg_tg.w12	4.AV-483.fl_fl.w5	33.AV-475.tg_wt.w12	47.AV-468.tg_tg.w20	42.AV-443.fl_fl.w20	31.AV-472.tg_wt.w12	37.AV-434.fl_fl.w20	21.AV-451.fl_fl.w12	2.AV-531.fl_fl.w5	3.AV-482.fl_fl.w5	38.AV-435.fl_fl.w20	17.AV-486.tg_wt.w5	8.AV-492.tg_tg.w5	12.AV-513.tg_tg.w5	54.AV-518.tg_wt.w20	46.AV-489.tg_tg.w20	26.AV-87.tg_tg.w12	34.AV-476.tg_wt.w12	9.AV-510.tg_tg.w5	6.AV-487.fl_fl.w5	10.AV-511.tg_tg.w5	16.AV-485.tg_wt.w5	18.AV-526.tg_wt.w5	19.AV-83.fl_fl.w12	23.AV-453.fl_fl.w12
OTU_24	0.321393834313021	3.30822654798004	3.3987366538096	0.30764701552955	8.1119170984456	0	0.216619162464372	0.623341535195639	0.0689780359411871	0	9.7880025800903	0.045427375971309	0.89547610926793	0.584016393442623	0.766403174912983	1.41025641025641	0.229507096601013	1.8354077651867	0.0399285489124724	0.0156701030927835	0.0177329786737599	0.0976079627548563	0.0354114248439102	6.04016754376544	2.46333084391337	0.423549585595885	18.5078288476802	0.870545941564163	0.709295504239774	0	5.64771411239177	0	1.5457882726461	7.18396350557066	0	8.72361757371655	14.6241234983965	3.4741559605617	6.01127028311494	4.01107215353386	4.06417112299465	0.637405647190383	4.7062124248497	0.094485056442389	5.82401980414285	1.13218357875437	0.0404976953614153	4.42340524600341	3.77530976125718	2.90519877675841	9.70574796673673	0.449564134495641	0.0474525474525475	3.02131745726906
OTU_87	0.152662071298685	3.15954220874499	1.57191570238694	0.195775373518805	2.25768566493955	0.27147704947312	0.0416575312431484	0.256670043904086	0.0344890179705936	0	3.00666523328316	0	1.73203931661034	0.0278103044496487	0.0988907322468365	0.56980056980057	0.0255007885112237	0.258839556628893	0	0.0156701030927835	0	0	0	0.57136720008592	0.136221060492905	0.0325807373535296	2.87899559852803	0.32143234765446	0.0303983787531332	0.0180488268262563	0.230518943362929	0	1.04309289942785	1.36678656022458	0	0.65451554024525	1.28064358319291	0.272482820436212	1.36737049358409	0.645137479239712	0.344421281609716	0.371819960861057	2.48256513026052	0.0188970112884778	2.57308238377808	0.936228728585343	0.0101244238403538	1.3860003104144	0.330160169235419	1.12686498007599	1.45846659965275	0.118306351183064	0	0.394084885730747
OTU_11	0.0642787668626041	0.706250611366526	5.18307339705965	0.0279679105026864	0.761312607944732	0.13573852473656	0.0333260249945187	1.37501809234332	0.310401161735342	0	40.4429155020426	0.166567045228133	0.0942606430808347	0.736973067915691	1.21141147002375	0.156695156695157	0.14025433681173	0.77651866988668	0.0399285489124724	0.0470103092783505	0	0.012200995344357	0	2.9588658575878	7.02673637042569	0.825378679622749	5.78541020275633	1.50001762238748	3.07023625406645	0	0.240997077152154	0.00955902699167359	0.326751992591858	19.051671199228	0.0543439399356453	3.84894213218849	8.38614991574713	0.590379444278458	8.3074207346052	1.93541243771914	0.172210640804858	0.557729941291585	0.70060120240481	0.0377940225769556	0.0553351050274855	0.479000744857618	0.0404976953614153	3.02266025143567	0.344514959202176	1.97201371513298	1.96198483048524	0.591531755915318	0.284715284715285	1.88285000960246
OTU_49	0.200871146445638	0.0371710848087645	11.853094080161	0.195775373518805	0.0787564766839378	0	0.0249945187458891	0	0	0	3.90539668888411	0.075712293285515	0.0235651607702087	0.125146370023419	0.259588172147946	0.0142450142450142	0.0382511827668356	0.188246950275559	0.0199642744562362	0	0	0.0244019906887141	0	0.67339705724412	1.8957430918596	0.206344669905687	2.13868244462082	0.723222782222536	0.719428297157485	0	0.523906689461203	0.0191180539833472	0.213645533617753	0.750065795245197	0	0	1.54916562483014	0.703913952793546	1.52216715323511	3.36593467429415	0.361642345690202	0.0265585686329326	0	0.0188970112884778	0.760857694127926	0	0.0101244238403538	0	0	0.0176072653136873	4.09759663711962	0.165628891656289	0	2.13097753024774
OTU_65	0.0642787668626041	1.33815905311552	1.38073676561015	0.727165673069846	0.525043177892919	0.06786926236828	0.0166630124972594	0.293337193033242	0.0344890179705936	0	1.25822403784132	0.015142458657103	0.494868376174382	0.0417154566744731	0.346117562863928	0.056980056980057	0.0382511827668356	0.282370425413338	0	0	0	0	0	3.2649554290624	0	0.0977422120605887	1.48062630781442	0.0133930144856025	0.131726307930244	0	0	0	0.565532294870523	0.300026318098079	0	0.263759993830176	0.413110833288036	0.0454138034060353	0	2.10370917143384	0.275537025287773	0.0663964215823316	1.90380761523046	0	0	0	0	0.294893683066894	0.0143547899667573	0.158465387823186	0	0.0236612702366127	0	0.91953140003841
OTU_55	0.0642787668626041	0.111513254426294	1.14707362066074	0.195775373518805	0.446286701208981	0	0.00833150624862969	0.0366671491291552	0.0344890179705936	0	2.4674263599226	0.030284917314206	0.636259340795634	0.0139051522248244	1.02599134706093	0.142450142450142	0.089252759789283	1.27066691436002	0.0199642744562362	0.0156701030927835	0	0.012200995344357	0	0.77542691440232	0	0	2.96125261562883	0.294646318683255	0.172257479601088	0.0180488268262563	0	0.00955902699167359	0.163375996295929	2.36687428721818	0	2.00262217537726	0.392455291623634	0.181655213624141	0.670785525154457	0.308544011810297	0.241094897126801	0.146072127481129	0.395991983967936	0	0.442680840219884	0.587864550507076	0.0101244238403538	0.162191525686792	1.09096403747356	0.52821795941062	1.28483962350361	0.87546699875467	0.0474525474525475	0.204340311119647
OTU_23	0.0562439210047786	0.0371710848087645	5.45922075018168	0.167807463016118	0.393782383419689	0	0.00833150624862969	0	0	0	4.11782412384433	0.105997210599721	0.0117825803851043	0.152956674473068	2.95436062587424	0.0142450142450142	0.0127503942556119	1.43538299585114	0	0.031340206185567	0.0177329786737599	0.0488039813774282	0	2.16303297175384	1.79357729648992	0.78193769648471	5.29186810015153	0.883938956049766	0.38504613087302	0	0.67060056251034	0.0191180539833472	0.0125673843304561	2.11685235546978	0	11.5468263965655	2.49932054139262	2.29339707200478	0.7223844117048	0.575013840191917	0.120547448563401	0.0265585686329326	0.929058116232465	0.0566910338654334	0.110670210054971	0.0435455222597834	0.0101244238403538	1.15008536396089	1.42112420670898	0.228894449077935	0.364616649913186	0.993773349937733	0	2.04340311119647
OTU_12	0.0482090751469531	0.148684339235058	23.4300408072	0.111871642010746	0.603799654576857	0	0.0166630124972594	1.30168379408501	0.103467053911781	0	12.1410449365728	0.075712293285515	0.212086446931878	0.0695257611241218	4.26466282814482	0.754985754985755	0.293259067879073	3.64728466158895	0.099821372281181	0.0156701030927835	0	0.0976079627548563	0	2.4487165717968	1.3849141150112	0.228065161474707	4.93542102604806	0.281253304197653	0.800490640499173	0	0.345778415044394	0.0191180539833472	0.251347686609121	9.80085972453724	0.0271719699678227	1.4360266330754	6.836984290917	2.15715566178667	3.48292484214814	2.06163498800517	0.258315961207287	0.531171372658653	1.38597194388778	0.094485056442389	0.276675525137428	0.174182089039134	0	0.634021418593823	0.0717739498337866	0.211287183764248	0.729233299826373	0.141967621419676	0.0949050949050949	5.26906087958517
OTU_357	0.0241045375734765	0.0371710848087645	0.892168371625021	0	0.0262521588946459	0	0.00833150624862969	0.110001447387466	0.241423125794155	0	0.555579445280585	0	0.0117825803851043	0.0278103044496487	0.420285612049055	0	0.0127503942556119	0.258839556628893	0	0.0156701030927835	0	0	0	1.04070454301364	0.52218073188947	0.0651614747070592	0.740313153907208	0	0.273585408778198	0	0.0943032041030166	0	0	0.516711992280025	0	0.93781331139618	0.144588791650813	2.24798326859875	0.902980514631	0.112197822476472	0.0172210640804858	0	0.0152304609218437	0.0377940225769556	0.0138337762568714	0.500773505987509	0.0202488476807076	0.619276734440478	0.043064369900272	0.0176072653136873	0.329891254683359	0.0709838107098381	0	0.204340311119647
OTU_61	0.0401742292891276	0.446053017705175	2.3366314494941	0	0.525043177892919	0.20360778710484	0	0.0733342982583104	0	0	2.25499892496237	0.030284917314206	0.0117825803851043	0	0.667512442666146	0.327635327635328	0.089252759789283	0.470617375688897	0	0	0	0	0.0177057124219551	0.63258511438084	0.964899178491411	0.0434409831380394	1.28869326791255	0.21428823176964	0.131726307930244	0.0180488268262563	0.0314344013676722	0.00955902699167359	0.113106458974105	0.750065795245197	0	0.371217769094321	1.0947437082133	0.363310427248282	2.81213931699369	0.014024727809559	0.0172210640804858	0.172630696114062	1.46212424849699	0	0.0553351050274855	0.0653182833896751	0.0101244238403538	3.14061772466242	0.086128739800544	1.02122138819387	0.590331718907064	0.0236612702366127	0	0.729786825427309
OTU_381	0.0321393834313021	0.966448205027878	4.82195762759237	0	0.367530224525043	0.06786926236828	0	0.110001447387466	0.0689780359411871	0	0.588260589120619	0.0908547519426181	0.0589129019255217	0.0139051522248244	0.111252073777691	0.113960113960114	0	0.400024769335563	0	0.0156701030927835	0	0	0	0.77542691440232	3.12173263629574	0	0.219352045602136	0.0133930144856025	0.121593515012533	0	0.220040809573705	0.0191180539833472	0.113106458974105	1.38345468900781	0	1.5630221856603	0.0619666249932054	0.113534508515088	3.71511983162469	0	0.241094897126801	0.25230640201286	0.609218436873748	0	0.0691688812843569	0.0653182833896751	0.0101244238403538	2.12323451808164	0.100483529767301	0.176072653136873	1.12857534496939	0	0	0.0145957365085462
OTU_81	0.0321393834313021	1.7842120708207	1.40197886969646	0	0.420034542314335	0.20360778710484	0	0.45833936411444	0.172445089852968	2	0.261449150720275	0	0.318129670397817	0.0139051522248244	1.39683159298657	1.95156695156695	0	0.0470617375688897	0	0	0	0.0488039813774282	0.0177057124219551	1.1223284287402	0.499477221807319	0.0325807373535296	0.822570171008009	0.0937511013992176	0.0810623433416884	0	0.0523906689461203	0	2.71455501537851	0.416703219580665	0	0.46890665569809	0.103277708322009	0.113534508515088	0.412791092402743	0.182321461524266	0.0688842563219433	0.10623427453173	3.01563126252505	0	1.71538825585205	0.13063656677935	0	0.442340524600341	0.043064369900272	0.387359836901121	0.121538883304396	0	0	0.437872095256386
OTU_38	0.0321393834313021	0.260197593661352	0.722231538934541	0.0839037315080592	0.945077720207254	0.3393463118414	0.0416575312431484	0.238336469339509	0.0344890179705936	0	1.92818748656203	0.015142458657103	1.3667793246721	0.0834309133489461	0.210142806024528	1.15384615384615	0.0510015770224474	0.329432162982228	0	0	0	0.012200995344357	0.0177057124219551	1.7345075716894	0.0227035100821509	0.0868819662760789	3.3176996897323	0.0937511013992176	0.162124686683377	0	0.67060056251034	0	3.2046830042663	0.816738310378103	0	0.302835548471683	3.03636462466707	0.204362115327159	0.257994432751714	1.10795349695516	0.499410858334089	0.0663964215823316	0.319839679358717	0	5.60267938403291	0.261273133558701	0.0101244238403538	0.53080862952041	0.488062858869749	0.633861551292744	0.57296902129215	0	0	1.48876512387171
OTU_28	0.0321393834313021	0.520395187322704	1.72061043099111	0.139839552513432	0.892573402417962	0	0.0249945187458891	0.0733342982583104	0	0	0.718985164480757	0.015142458657103	1.11934513658491	0.111241217798595	0.469730978172473	2.33618233618234	0.0255007885112237	0.211777819060004	0	0	0	0.0244019906887141	0	2.12222102889056	0.170276325616131	0.0868819662760789	1.53546431921495	0.0669650724280125	0.202655858354221	0	1.3935917939668	0	4.04669775440685	3.11694008246337	0	1.14295997326409	2.49932054139262	0.363310427248282	0.670785525154457	1.36039859752722	0.757726819541376	0.0531171372658652	0.41122244488978	0	8.9919545669664	0.195954850169025	0	0.0884681049200683	0.58854638863705	0.475396163469558	1.2674769258887	0.0709838107098381	0	1.06548876512387
OTU_89	0.0321393834313021	0	3.52618927832746	0.0279679105026864	0.420034542314335	0.06786926236828	0.00833150624862969	0.091667872822888	0	0	4.31391098688454	0.015142458657103	0.0471303215404174	0.0139051522248244	0.185420122962818	0	0.0637519712780593	1.43538299585114	0	0.0156701030927835	0	0.0244019906887141	0	1.530447857373	0.681105302464526	0.0434409831380394	1.67255934771629	0.120537130370423	0.0911951362593995	0	0.0628688027353444	0.00955902699167359	0.226212917948209	2.55022370383367	0	2.13938661662254	3.55275316627711	0.204362115327159	0.980378844456514	0.462816017715446	0.0861053204024291	0.0398378529493989	0	0.0188970112884778	0.166005315082457	0.0653182833896751	0.0202488476807076	0.442340524600341	0.186612269567845	0.26410897970531	0.798684090286028	0.0473225404732254	0	0.583829460341847
OTU_50	0.104452996151732	0.0743421696175291	3.99351556822628	0.363582836534923	0.367530224525043	0	0	0.0183335745645776	0.103467053911781	0	2.97398408944313	0.015142458657103	0.812998046572199	0.0556206088992974	0.1359747568394	0.0284900284900285	0.127503942556119	0.588271719611121	0	0.0156701030927835	0	0	0	1.97937922886908	0.885436893203884	0.890540154329808	2.49512951872429	0.10714411588482	0.233054237107354	0	0.450559752936635	0	0.0125673843304561	1.51679971927362	0	6.58423095709401	0.908843833233679	0.613086345981476	2.57994432751714	0.715261118287507	0.20665276896583	0.0796757058987979	0	0.0566910338654334	0.0553351050274855	0.674955595026643	0.0101244238403538	0.840446996740649	0.889996977938954	0.316930775646372	3.40308873252307	0.354919053549191	0.0949050949050949	1.08008450163242
OTU_52	0.0562439210047786	0	1.50818939012801	0.0279679105026864	0.13126079447323	0	0.00833150624862969	0.0366671491291552	0.0344890179705936	0	1.91184691464201	0	0	0.125146370023419	0.556260368888455	0	0.102003154044895	0.117654343922224	0	0	0	0.012200995344357	0	0.69380302867576	1.69141150112024	0.238925407259217	4.96284003174832	0.120537130370423	0.172257479601088	0	0.157172006838361	0.00955902699167359	0.0628369216522803	0.750065795245197	0	3.90755546415075	2.56128716638582	0.363310427248282	2.39934822459094	0.322568739619856	0.120547448563401	0.0132792843164663	0.0152304609218437	0	0	0.76204663954621	0.0202488476807076	0.294893683066894	1.06225445754004	0.352145306273747	3.69825459197661	0.0236612702366127	0	3.89706164778183
OTU_60	0.016069691715651	0.111513254426294	1.12583151657443	0	0.210017271157168	0	0	0.293337193033242	0	0	3.9870995484842	0.015142458657103	0.0117825803851043	0	0.4079242705182	0.484330484330484	0.089252759789283	0.87064214502446	0	0	0.0177329786737599	0	0	1.7345075716894	1.2486930545183	0.0868819662760789	2.46771051302403	0.0803580869136151	0.0810623433416884	0	0.0314344013676722	0.00955902699167359	0.150808611965473	0.500043863496798	0	0.859662202113165	1.38392129151492	0.658500149387511	2.50254599769163	0.014024727809559	0.0172210640804858	0.0132792843164663	0.426452905811623	0	0	0.174182089039134	0	1.20906410057427	0.043064369900272	1.07404318413493	0.156264278534223	0.0946450809464508	0	0.1897445746111
OTU_17	0.016069691715651	0.40888193289641	3.65364190284532	0.0559358210053728	0.945077720207254	0.06786926236828	0.0249945187458891	0.091667872822888	0.137956071882374	0	7.14082992904752	0.075712293285515	0	0.0973360655737705	2.96672196740509	0.0142450142450142	0.0765023655336711	0.82358040745557	0	0	0	0.0244019906887141	0	1.61207174309956	5.57371172516804	0.390968848242355	3.97575582653871	0.26786028971205	0.202655858354221	0	0.450559752936635	0	0.0377021529913682	9.28414773225722	0	6.55492429111288	3.51144208294831	0.0227069017030176	0.154796659651029	1.4024727809559	0	0.411657813810456	3.42685370741483	0	0.332010630164913	0.566091789377184	0.0101244238403538	2.47710693776191	0.732094288304624	0.986006857566491	0.0868134880745682	0.0709838107098381	0	4.40791242558095
OTU_701	0.0642787668626041	0.334539763278881	0.849684163452401	0.0839037315080592	0.813816925734024	0.13573852473656	0.0249945187458891	0.0733342982583104	0.0689780359411871	0	0.571920017200602	0	0.0942606430808347	0.0139051522248244	0.0865293907159819	0.170940170940171	0.0255007885112237	0.0705926063533346	0	0	0	0	0	0.7142090001074	0.567587752053771	0.0868819662760789	0.849989176708276	0.0133930144856025	0.0911951362593995	0	2.46236144046766	0	0.188510764956841	0.983419598210369	0	4.92351988482994	1.69375441648095	0.431431132357335	1.93495824563786	1.0939287691456	0.309979153448745	0.0929549902152642	0.395991983967936	0.0377940225769556	1.00986566675161	0.0870910445195668	0	0.28014899891355	2.32547597461469	0.457788898155871	3.22946175637394	0.118306351183064	0.0474525474525475	0.729786825427309
OTU_70	0.0241045375734765	0.148684339235058	0.44608418581251	0.0279679105026864	0.813816925734024	0.20360778710484	0.00833150624862969	0.0183335745645776	0	0	0.849709739840894	0	0	0.0278103044496487	0.0494453661234182	0.0142450142450142	0.0382511827668356	0.0470617375688897	0	0	0	0	0	0.510149285791	0.340552651232263	0.0217204915690197	0.740313153907208	0.120537130370423	0.141859100847955	0	0.502950421882755	0	0.0628369216522803	1.26677778752522	0.0271719699678227	3.31165325586776	0.888188291569278	0.3860173289513	1.47056826668477	0.392692378667651	0.137768512643887	0.0796757058987979	0.639679358717435	0	0	0.304818655818484	0	0.0294893683066894	0.990480507706256	0.299323510332685	1.80572055195102	0.141967621419676	0	0.510850777799117
OTU_78	0.0562439210047786	0.148684339235058	5.90530493599419	0.223743284021491	0.9713298791019	0.13573852473656	0	0.183335745645776	0	0	2.5654697914427	0.030284917314206	0.871910948497721	0.180766978922717	1.80475586350477	0.113960113960114	0.191255913834178	0.77651866988668	0.0199642744562362	0.109690721649485	0.0177329786737599	0	0	1.530447857373	4.49529499626587	0.651614747070592	4.74348798614619	0.254467275226448	0.38504613087302	0	0.199084541995257	0	0.113106458974105	6.00052636196158	0	4.8160621095658	2.95374245800946	0.658500149387511	4.56650145970534	0.757335301716184	0.20665276896583	0.10623427453173	1.34028056112224	0	0.636353707816084	1.0450925342348	0.0303732715210615	4.77727766568369	0.330160169235419	1.63747567417292	0.451430137987755	0.212951432129514	0.142357642357642	2.3061263683503
OTU_41	0.0241045375734765	0.148684339235058	4.54581027447034	0.0279679105026864	0.525043177892919	0	0	0.128335021952043	0	0	2.4674263599226	0.045427375971309	0.070695482310626	0.0278103044496487	2.52171367229433	0.0142450142450142	0.0382511827668356	0.352963031766673	0	0	0	0.0610049767217852	0	1.36720008591988	1.13517550410754	0.304086881966276	2.54996753012483	0.120537130370423	0.263452615860487	0	0.0104781337892241	0	0.0628369216522803	1.30011404509167	0	1.51417774235842	0.764255041582867	0.272482820436212	1.9865571321882	1.26222550286031	0.0344421281609716	0.0663964215823316	2.52825651302605	0	0.359678182678656	0	0.0101244238403538	0.221170262300171	0.043064369900272	0.140858122509499	0.468792835602668	0	0.0474525474525475	1.5471480699059
OTU_48	0.0562439210047786	0.854934950601585	1.76309463916373	0.251711194524178	1.86390328151986	0.13573852473656	0.0333260249945187	1.02668017561635	0.103467053911781	0	2.0915932057622	0.015142458657103	6.59824501565843	0.0695257611241218	0.185420122962818	5.85470085470085	0.0382511827668356	0.494148244473342	0.0598928233687086	0	0	0	0	3.44860917194716	0.238386855862584	0.0868819662760789	0.575799119705606	0	0.101327929177111	0	0.827772569348701	0	4.91384727320832	1.40012281779103	0	0.859662202113165	1.1980214165353	0.635793247684494	1.70276325616131	1.22015131943163	0.447747666092631	0.0796757058987979	1.15751503006012	0	15.1203174487604	0.261273133558701	0	2.83097935744219	1.2775763070414	1.69029747011398	2.43077766608791	0.0946450809464508	0.0474525474525475	0.831956980987133
OTU_95	0.0803484585782552	0.334539763278881	3.67488400693163	0.531390299551041	3.38652849740933	0	0.133304099978075	0.183335745645776	0	0	6.0786927542464	0.015142458657103	3.45229605283557	0.0556206088992974	0.70459646725871	1.05413105413105	0.127503942556119	0.87064214502446	0	0.0156701030927835	0	0.0244019906887141	0	3.93835248630652	0.283793876026886	0.076021720491569	10.5837362003031	0.495541535967293	0.0607967575062663	0	0.408647217779739	0	0.263915070939577	3.6336520747434	0	1.19180441656598	7.12616187421862	0.317896623842247	0.748183854979972	4.86658054991696	0.671621499138947	0.0929549902152642	0.533066132264529	0.0377940225769556	0.774691470384797	1.08863805649459	0.0101244238403538	0.825702312587304	0.516772438803264	1.02122138819387	2.23978799232386	0.0709838107098381	0	2.94833877472633
OTU_63	0.0723136127204297	3.86579282011151	9.83509419196154	0.0279679105026864	2.52020725388601	0	0	1.00834660105177	0.344890179705936	0	2.33670178456246	0.287706714484957	0.0235651607702087	0.0278103044496487	0.247226830617091	1.80911680911681	0.816025232359158	1.55303733977336	0.0399285489124724	0.031340206185567	0.0177329786737599	0.0366029860330711	0	1.020298571582	3.55309932785661	0.228065161474707	0.932246193809077	0.937511013992176	0.0709295504239774	0.0180488268262563	0	0.114708323900083	0.741475675496908	4.75041670321958	0	0.390755546415075	7.00222862423221	0.590379444278458	15.6086631814787	0.589038568001476	0.0344421281609716	1.4208834218619	6.94509018036072	0	0.0138337762568714	1.63295708474188	0.0202488476807076	1.60717057271457	1.06225445754004	1.69029747011398	2.43077766608791	0.0946450809464508	0.0949050949050949	1.22604186671788
OTU_91	0.0401742292891276	0.297368678470116	0.594778914416681	0.30764701552955	0.918825561312608	0	0.0416575312431484	0.0550007236937328	0.0689780359411871	0	7.18985164480757	0.075712293285515	2.19155995162941	0.0973360655737705	0.593344393481019	0.0427350427350427	0	1.12948170165335	0	0	0	0.0610049767217852	0	10.5294812587262	0.624346527259149	0.0108602457845099	11.2143733314092	0.42857646353928	0.0405311716708442	0	0.639166161142668	0	0.150808611965473	1.51679971927362	0	0.0879199979433919	1.69375441648095	0.3860173289513	1.57376603978546	1.93541243771914	0.103326384482915	0	0.0913827655310621	0.113382067730867	0.719356365357312	0.870910445195668	0.0101244238403538	0.0294893683066894	0	0.475396163469558	3.35100063967833	0	0	2.36450931438448
OTU_122	0.0401742292891276	0	0.0849684163452401	0.0279679105026864	0	0	0	0.165002171081198	0.206934107823561	0	1.16018060632122	0.227136879856545	0.0471303215404174	0.0278103044496487	0.0123613415308546	0	0.0255007885112237	0.0470617375688897	0	0.031340206185567	0	0	0	0.57136720008592	0	0.0434409831380394	0.027419005700267	0.0803580869136151	0.415444509626153	0	0	0	0	1.05009211334328	0	0	3.4701309996195	0.749327756199582	0	0.322568739619856	0	0.0132792843164663	0	0	0	0.0217727611298917	0	0.0147446841533447	0.0143547899667573	0	0	0	0	1.31361628576916
OTU_19	0.0803484585782552	17.2473833512668	4.56705237855665	0.0839037315080592	2.67772020725389	0.20360778710484	0.0916465687349265	0	0.655291341441278	0	1.1438400344012	0.045427375971309	0.212086446931878	1.15412763466042	0.482092319703328	0.056980056980057	0.471764587457638	0.635333457180011	0.0598928233687086	0.0156701030927835	0.0354659573475197	0.012200995344357	0	6.36666308667168	0.158924570575056	1.25978851100314	9.56923298939317	0.0937511013992176	0.496506852967842	0	0.911597639662494	0	0.0251347686609121	19.8684095096061	0	0.107457775264146	32.3672337881176	0.158948311921123	1.05777717428203	8.79350433659347	2.49705429167044	2.92144254962259	9.12304609218437	0.3401462031926	0	16.4166618919384	0	15.4081949402452	0	5.72236122694838	2.65649273508179	0.26027397260274	0.0949050949050949	11.6182062608028
OTU_40	0.0723136127204297	0	2.20917882497624	0.251711194524178	0.0262521588946459	0	0	0.110001447387466	0	0	7.76177166200817	0.0908547519426181	0	0.139051522248244	0.754041833382128	0.0427350427350427	0.790524443847935	1.10595083286891	0.0199642744562362	0	0	0.012200995344357	0	4.30565997207604	1.15787901418969	0.73849671334667	11.3240493542103	0.21428823176964	2.66492453735801	0	0.220040809573705	0	0.0125673843304561	3.41696640056145	0	5.15797321267899	19.2922759145513	0.363310427248282	2.73474098716817	2.28603063295811	0.619958306897489	0.0132792843164663	0.0913827655310621	0.0188970112884778	0.193672867596199	2.39500372428809	0.0404976953614153	0.162191525686792	8.00997280145059	0.158465387823186	1.84044594718085	0.473225404732254	0.237262737262737	3.56135970808527
OTU_395	0.0482090751469531	0.446053017705175	0.892168371625021	0	0.656303972366149	0	0	0.0366671491291552	0	0	0.0653622876800688	0	0.0589129019255217	0.0278103044496487	0.160697439901109	0.056980056980057	0.0382511827668356	0.117654343922224	0	0.0470103092783505	0	0	0	0.2040597143164	2.08872292755788	0.0543012289225493	0.219352045602136	0.026786028971205	0.222921444189643	0	0.0419125351568963	0	0.113106458974105	0.183349416615493	0	0.351679991773567	0.908843833233679	1.11263818344786	2.83793876026886	0.112197822476472	0.20665276896583	0.0929549902152642	0.70060120240481	0	0.138337762568714	0.0435455222597834	0	0.235914946453515	0.129193109700816	0.334538040960059	0.434067440372841	0.0709838107098381	0	0.131361628576916
OTU_495	0.0321393834313021	0.0743421696175291	0.913410475711331	0.0279679105026864	0.367530224525043	0	0	0.146668596516621	0	0	0.245108578800258	0.015142458657103	0.318129670397817	0	0.0988907322468365	0.384615384615385	0.0127503942556119	0.164716081491114	0.0199642744562362	0	0.0177329786737599	0	0	0.65299108581248	0.113517550410754	0	0.740313153907208	0	0.0506639645885553	0	0.178128274416809	0	0.452425835896418	0.366698833230985	0	0.615439985603743	0.619666249932054	0.113534508515088	0.877181071355829	0.168296733714708	0.809390011782833	0.0531171372658652	0.152304609218437	0	3.19560231533729	0.0870910445195668	0	0.604532050287133	0.473708068902992	0.387359836901121	1.49319199488257	0.118306351183064	0	0.0875744190512771
OTU_47	0.0241045375734765	0.111513254426294	0.658505226675611	0	0.105008635578584	0	0.00833150624862969	0.0183335745645776	0	0	0.473876585680499	0.030284917314206	0.0235651607702087	0	0.309033538271364	0	0.165755125322954	0.0941234751377794	0	0	0	0	0	0.26527762861132	6.02778192681105	0.0868819662760789	0.767732159607475	0.120537130370423	1.1044744280305	0	1.3935917939668	0	0.0879716903131924	2.3168699008685	0	0.65451554024525	0.764255041582867	0.454138034060353	4.97929255210809	0.0560989112382358	0.137768512643887	0.0398378529493989	0.685370741482966	0.0377940225769556	0.207506643853071	0.0435455222597834	0.0101244238403538	0.545553313673754	0.100483529767301	0.0352145306273747	1.04176185689482	0.0473225404732254	0	0.30651046667947
OTU_111	0.0321393834313021	0.0371710848087645	2.25166303314886	0	0.13126079447323	0.6786926236828	0	0.0366671491291552	0.0344890179705936	2	0.620941732960654	0	0.306347090012713	0.0278103044496487	0.531537685826746	0.056980056980057	0.0765023655336711	0.0705926063533346	0	0	0	0.0366029860330711	0	0.87745677156052	2.15683345780433	0.347527865104315	4.33220290064218	0.16071617382723	0.162124686683377	0	0.848728836927149	0.00955902699167359	0.113106458974105	1.40012281779103	0	3.84894213218849	1.52851008316573	0.749327756199582	2.47674655441646	0.827458940763979	0.103326384482915	0.0265585686329326	0.152304609218437	0	0.470348392733627	0.544319028247293	0	1.75461741424802	0.732094288304624	0.316930775646372	1.0243991592799	0.0946450809464508	0	1.64931822546572
